  0.7887      -13.527700  -13.385500  -13.339600  -13.211700   -6.895100   -6.743500   -6.490100   -5.923700   -5.637400   -5.427500   -5.146100   -4.876800   -4.400700   -4.233400   -3.663000   -3.334600   -1.381100   -1.155200    0.280900    0.632800    1.652200    2.131400    2.229700    2.880200    3.511800    4.397000    5.367900    5.637800    6.200300    6.399200    7.900900    9.068800
  0.7887      -13.527700  -13.385500  -13.339600  -13.211700   -6.895100   -6.743500   -6.490100   -5.923700   -5.637400   -5.427500   -5.146100   -4.876800   -4.400700   -4.233400   -3.663000   -3.334600   -1.381100   -1.155200    0.280900    0.632800    1.652200    2.131400    2.229700    2.880200    3.511800    4.397000    5.367900    5.637800    6.200300    6.399200    7.900900    9.094700
  0.7960      -13.529000  -13.386500  -13.340300  -13.212400   -6.892900   -6.741400   -6.497900   -5.936500   -5.629300   -5.415800   -5.142500   -4.873800   -4.403200   -4.236200   -3.659500   -3.331800   -1.384500   -1.159900    0.285100    0.639200    1.653800    2.127200    2.231600    2.875800    3.509200    4.393200    5.350700    5.658800    6.186000    6.422100    7.898700    9.053100
  0.8033      -13.532700  -13.389400  -13.342400  -13.214200   -6.886500   -6.735200   -6.520600   -5.971200   -5.606900   -5.386400   -5.129500   -4.863400   -4.410200   -4.244200   -3.649800   -3.323900   -1.394100   -1.173500    0.297300    0.658000    1.658600    2.115000    2.237400    2.863200    3.501400    4.381400    5.306400    5.712100    6.154600    6.481000    7.892800    9.014600
  0.8105      -13.538600  -13.394000  -13.345700  -13.217200   -6.876100   -6.725200   -6.556300   -6.020700   -5.575200   -5.350500   -5.103700   -4.842600   -4.421100   -4.256600   -3.635000   -3.311500   -1.409100   -1.194700    0.316700    0.687900    1.667200    2.095900    2.247000    2.843300    3.488300    4.361500    5.248200    5.776200    6.126800    6.561300    7.883800    8.979500
  0.8178      -13.546500  -13.400200  -13.350200  -13.221200   -6.862000   -6.711700   -6.601600   -6.078800   -5.540800   -5.317100   -5.062700   -4.807600   -4.435000   -4.272500   -3.616200   -3.295500   -1.428600   -1.221900    0.342200    0.727300    1.679900    2.070900    2.260600    2.817200    3.469800    4.333300    5.183900    5.825400    6.126200    6.655400    7.872500    8.913500
  0.8251      -13.556100  -13.407800  -13.355700  -13.226200   -6.844300   -6.695900   -6.652900   -6.141400   -5.510100   -5.290100   -5.006400   -4.755300   -4.451200   -4.290900   -3.594700   -3.276600   -1.451200   -1.253600    0.372800    0.774500    1.696900    2.040700    2.278600    2.786000    3.446100    4.297000    5.116800    5.835100    6.175300    6.760100    7.859700    8.833300
  0.8324      -13.567300  -13.416700  -13.362100  -13.232100   -6.823600   -6.714700   -6.671000   -6.206200   -5.487300   -5.269900   -4.936200   -4.685000   -4.468700   -4.310900   -3.571700   -3.255800   -1.476200   -1.288400    0.407400    0.827800    1.718500    2.006100    2.301000    2.750500    3.417400    4.252900    5.048500    5.810200    6.267700    6.873000    7.845800    8.789900
  0.8397      -13.579800  -13.426800  -13.369300  -13.238700   -6.801000   -6.772300   -6.649300   -6.271600   -5.473600   -5.256500   -4.852900   -4.599300   -4.486200   -4.331900   -3.548100   -3.233900   -1.502500   -1.324800    0.444800    0.885700    1.744800    1.967900    2.328200    2.711800    3.383800    4.201700    4.979800    5.768700    6.384000    6.992500    7.831300    8.662300
  0.8469      -13.593500  -13.437800  -13.377000  -13.246000   -6.835600   -6.772700   -6.623900   -6.336600   -5.467700   -5.249200   -4.757800   -4.517900   -4.487100   -4.352800   -3.524600   -3.211500   -1.529300   -1.361800    0.484000    0.946500    1.775900    1.926900    2.360300    2.670600    3.345700    4.144000    4.911100    5.720400    6.512900    7.117100    7.816700    8.566900
  0.8542      -13.608000  -13.449600  -13.385300  -13.253800   -6.897000   -6.744700   -6.596100   -6.400700   -5.467700   -5.247300   -4.652800   -4.526100   -4.393600   -4.367900   -3.501900   -3.189400   -1.556100   -1.398500    0.524100    1.009000    1.811200    1.884400    2.397400    2.627900    3.303500    4.080600    4.842800    5.669300    6.649100    7.245200    7.802400    8.487400
  0.8615      -13.623300  -13.462000  -13.394100  -13.262100   -6.958400   -6.714800   -6.566500   -6.463100   -5.471700   -5.249600   -4.550500   -4.531800   -4.395200   -4.270800   -3.480500   -3.167900   -1.582300   -1.434300    0.564400    1.072000    1.830900    1.860800    2.439200    2.584600    3.257800    4.012400    4.774900    5.616900    6.789100    7.374600    7.788900    8.349600
  0.8688      -13.639000  -13.474800  -13.403100  -13.270700   -7.018900   -6.683800   -6.535900   -6.522900   -5.478600   -5.255100   -4.559000   -4.436200   -4.396400   -4.151100   -3.460700   -3.147600   -1.607800   -1.468700    0.603900    1.134600    1.789500    1.902100    2.484100    2.542800    3.209000    3.940500    4.707700    5.564300    6.929900    7.502200    7.778000    8.241300
  0.8761      -13.655000  -13.487900  -13.412300  -13.279500   -7.077800   -6.653300   -6.580300   -6.502900   -5.487400   -5.262800   -4.572500   -4.438500   -4.287400   -4.027800   -3.442700   -3.128700   -1.632200   -1.501500    0.642100    1.195700    1.743400    1.952400    2.490300    2.545000    3.157800    3.865700    4.641300    5.511800    7.067400    7.620400    7.774000    8.136300
  0.8834      -13.671100  -13.501200  -13.421600  -13.288400   -7.134900   -6.648400   -6.608600   -6.470100   -5.497500   -5.272100   -4.584300   -4.454300   -4.159800   -3.902400   -3.426500   -3.111600   -1.655600   -1.532500    0.678400    1.254700    1.697200    2.007300    2.450200    2.599100    3.105000    3.789200    4.575800    5.459600    7.195700    7.696700    7.803700    8.040400
  0.8907      -13.687200  -13.514400  -13.430800  -13.297300   -7.189700   -6.696500   -6.581200   -6.437000   -5.508500   -5.282500   -4.594000   -4.469300   -4.029200   -3.776400   -3.412000   -3.096200   -1.678200   -1.561700    0.712100    1.310800    1.651800    2.066100    2.409500    2.659800    3.051100    3.711900    4.511500    5.408100    7.303500    7.705300    7.879000    7.957000
  0.8980      -13.703000  -13.527500  -13.440000  -13.306200   -7.242100   -6.746800   -6.549400   -6.404000   -5.519800   -5.293500   -4.601400   -4.482800   -3.897400   -3.651600   -3.398200   -3.082600   -1.700100   -1.589300    0.742900    1.363300    1.607900    2.127700    2.371100    2.724600    2.997200    3.634800    4.448400    5.357300    7.373700    7.683900    7.920800    7.955800
